CustomerID,ReferrerID,PointsBalance,ExpiryDate,TelegramUserID,VerificationCode,Admin ผู้สร้าง,ReferralCount,ActiveCampaign
OT3841,,0,19/12/2025,,8989,g.,0,
OT3840,,0,19/12/2025,,8034,KR,0,
OT3842,,0,19/12/2025,,8374,T,0,
OT3844,,50,26/12/2025,2119321482,,N,0,
OT3843,,0,19/12/2025,,8716,แอดกิ๊ก,0,
OT3845,,0,19/12/2025,,9396,JK,0,
OT3846,,50,26/12/2025,6119089169,,g.,0,
OT3848,,0,19/12/2025,,1075,T,0,
OT3849,,50,26/12/2025,8454120568,,Aa🍀,0,
OT3847,,0,19/12/2025,,9577,P,0,
OT3851,,0,19/12/2025,,7066,N,0,
OT3852,,0,19/12/2025,,3752,N,0,
OT3855,,50,26/12/2025,8012418032,,แอดกิ๊ก,0,
OT3854,,50,26/12/2025,6082582862,,P,0,
OT3856,,0,19/12/2025,,4453,g.,0,
OT3857,OT2877,0,19/12/2025,,3066,KR,0,
OT3858,,50,26/12/2025,8505098795,,แอดกิ๊ก,0,
OT3859,,50,26/12/2025,8368276971,,แอดกิ๊ก,0,
OT3860,OT881,0,19/12/2025,,4493,แอดกิ๊ก,0,
OT3861,,0,19/12/2025,,2151,KR,0,
OT3862,,50,26/12/2025,1267757037,,KR,0,
OT302,,0,19/12/2025,,1386,แอดกิ๊ก,0,
OT3863,,50,26/12/2025,8490801108,,P,0,
OT3864,,50,26/12/2025,1221007008,,Aa🍀,0,
OT3865,,50,26/12/2025,2142757294,,g.,0,
OT3866,,0,19/12/2025,,6101,แอดกิ๊ก,0,
OT3867,,50,26/12/2025,5597988747,,KR,0,
OT625,,0,19/12/2025,,7254,KR,0,
OT3868,,0,26/12/2025,6359283052,,g.,0,
OT3869,,0,19/12/2025,,2760,Aa🍀,0,
OT3870,OT2135,50,26/12/2025,7604695684,,P,0,
OT3871,,50,26/12/2025,6206687614,,JK,0,
OT3872,OT3371,50,26/12/2025,6931086441,,Aa🍀,0,
OT3850,,0,19/12/2025,,5787,JK,0,
OT3853,,50,26/12/2025,1252019809,,JK,0,
OT839,,0,19/12/2025,,9015,Kethie246,0,
OT3873,,0,19/12/2025,,4245,Kethie246,0,
OT3874,,0,19/12/2025,,5845,Kethie246,0,
OT3875,,0,19/12/2025,,1863,Kethie246,0,
OT3876,,0,19/12/2025,,3914,Kethie246,0,
OT3877,,0,20/12/2025,,1930,Kethie246,0,
OT3878,,50,27/12/2025,8069026730,,Kethie246,0,
OT3879,,50,27/12/2025,8402685503,,แอดกิ๊ก,0,
OT899,,0,20/12/2025,,8165,แอดกิ๊ก,0,
OT3880,,0,20/12/2025,,9762,KR,0,
OT3881,,0,20/12/2025,,5303,แอดกิ๊ก,0,
OT3883,OT1321,0,20/12/2025,,5225,g.,0,
OT3882,,50,27/12/2025,6879051194,,แอดกิ๊ก,0,
OT3885,,50,27/12/2025,8508237262,,Aa🍀,0,
OT3884,,50,27/12/2025,8526311887,,P,0,
OT3886,,0,20/12/2025,,3709,P,0,
OT3887,,50,27/12/2025,6758498414,,g.,0,
OT3888,OT1979,0,20/12/2025,,2034,KR,0,
OT3889,,0,20/12/2025,,9331,g.,0,
OT3890,,0,20/12/2025,,4325,JK,0,
OT3891,,0,20/12/2025,,7195,แอดกิ๊ก,0,
OT3893,,50,27/12/2025,7694235120,,JK,0,
OT3892,,0,20/12/2025,,1594,Aa🍀,0,
OT3894,,0,20/12/2025,,7275,N,0,
OT3896,OT1718,50,27/12/2025,8019547213,,Aa🍀,0,
OT3895,,0,20/12/2025,,5665,P,0,
OT3898,,0,20/12/2025,,9442,g.,0,
OT3899,,50,27/12/2025,8212421983,,N,0,
OT3900,,50,27/12/2025,8250166025,,แอดกิ๊ก,0,
OT3901,OT1801,50,27/12/2025,8537187485,,N,0,
OT3902,,0,20/12/2025,,1427,แอดกิ๊ก,0,
OT3903,,50,27/12/2025,8586507733,,N,0,
OT3897,,50,27/12/2025,8549635244,,JK,0,
OT3904,,50,27/12/2025,7916590917,,Aa🍀,0,
OT3905,,0,20/12/2025,,8217,Aa🍀,0,
OT3906,,0,20/12/2025,,1789,KR,0,
OT3907,,0,20/12/2025,,2760,T,0,
OT3908,OT194,0,20/12/2025,,2069,P,0,
OT3909,,0,20/12/2025,,4847,g.,0,
OT1012,,0,20/12/2025,,8204,g.,0,
OT3910,,50,27/12/2025,8101860251,,T,0,
OT3911,,50,27/12/2025,8275769842,,N,0,
OT3912,,0,20/12/2025,,7572,P,0,
OT3913,,50,27/12/2025,7723148229,,g.,0,
OT3914,OT2410,0,20/12/2025,,2818,g.,0,
OT3915,,0,20/12/2025,,3892,Kethie246,0,
OT3916,,0,21/12/2025,,5446,แอดกิ๊ก,0,
OT3917,OT3234,0,21/12/2025,,5724,แอดกิ๊ก,0,
OT3918,,50,28/12/2025,7484294412,,KR,0,
OT3919,,50,28/12/2025,6093162275,,Aa🍀,0,
OT3920,,0,21/12/2025,,4559,g.,0,
OT3921,,0,21/12/2025,,4329,T,0,
OT3922,,50,28/12/2025,6046940764,,N,0,
OT3923,,0,21/12/2025,,4718,Aa🍀,0,
OT3924,,0,21/12/2025,,6483,JK,0,
OT3925,,0,21/12/2025,,6412,N,0,
OT3926,,50,28/12/2025,1302118237,,แอดกิ๊ก,0,
OT3927,OT2432,50,28/12/2025,8548772718,,แอดกิ๊ก,0,
OT3928,OT1608,0,21/12/2025,,8285,แอดกิ๊ก,0,
OT3929,OT3707,0,21/12/2025,,8056,แอดกิ๊ก,0,
OT3930,,0,21/12/2025,,2549,T,0,
OT3931,OT3710,0,21/12/2025,,4310,JK,0,
OT3932,,0,21/12/2025,,3298,P,0,
OT3933,OT383,0,21/12/2025,,9574,g.,0,
OT3934,,50,28/12/2025,1457813540,,KR,0,
OT3935,,50,28/12/2025,8418658827,,แอดกิ๊ก,0,
OT3936,,0,21/12/2025,,9892,N,0,
OT3937,,0,21/12/2025,,8968,KR,0,
OT3938,,0,21/12/2025,,8450,T,0,
OT3939,,0,21/12/2025,,8571,P,0,
OT3941,,0,21/12/2025,,7310,g.,0,
OT3940,,50,28/12/2025,6504793936,,T,0,
OT3942,,50,28/12/2025,8569036463,,แอดกิ๊ก,0,
OT3943,,0,21/12/2025,,3491,JK,0,
OT3944,,50,28/12/2025,5645415467,,T,0,
OT3945,,0,21/12/2025,,7499,JK,0,
OT3946,,0,21/12/2025,,1975,P,0,
OT3947,,0,21/12/2025,,7364,Aa🍀,0,
OT3948,,0,21/12/2025,,3200,T,0,
OT3949,,50,28/12/2025,6561779055,,Kethie246,0,
OT3950,OT236,50,28/12/2025,7993692228,,Kethie246,0,
OT3951,,0,22/12/2025,,4130,Kethie246,0,
OT736,,50,29/12/2025,7583534384,,Kethie246,0,
OT3953,,150,05/01/2026,8562143834,,แอดกิ๊ก,1,Nov 2025 Campaign
OT3954,,50,29/12/2025,6654193546,,KR,0,
OT3955,,0,22/12/2025,,9519,Aa🍀,0,
OT3956,,50,29/12/2025,6137762726,,P,0,
OT3957,,0,22/12/2025,,2853,g.,0,
OT3958,,50,29/12/2025,5219372252,,g.,0,
OT3959,,0,22/12/2025,,5040,Aa🍀,0,
OT3960,,50,29/12/2025,8203636672,,T,0,
OT3961,,0,22/12/2025,,7425,N,0,
OT3962,,50,29/12/2025,8401610590,,P,0,
OT3964,,0,22/12/2025,,5667,Aa🍀,0,
OT3963,,0,22/12/2025,,6658,KR,0,
OT3952,,0,22/12/2025,,5195,KR,0,
OT3965,,0,22/12/2025,,1386,N,0,
OT3966,,0,22/12/2025,,6642,KR,0,
OT3967,OT3521,0,22/12/2025,,5025,KR,0,
OT3969,,0,22/12/2025,,2188,Aa🍀,0,
OT3970,,50,29/12/2025,6579628222,,T,0,
OT3971,,50,29/12/2025,8228467886,,N,0,
OT3972,,0,22/12/2025,,2728,P,0,
OT3973,OT3303,50,29/12/2025,8589141329,,P,0,
OT3974,,0,22/12/2025,,2145,แอดกิ๊ก,0,
OT3975,,0,22/12/2025,,7376,N,0,
OT3976,,0,22/12/2025,,4862,KR,0,
OT3977,OT3828,50,29/12/2025,8071925602,,N,0,
OT3978,OT3260,0,22/12/2025,,6938,KR,0,
OT3979,,0,22/12/2025,,4576,JK,0,
OT3980,OT987,0,22/12/2025,,3640,g.,0,
OT3981,OT3705,0,22/12/2025,,6478,P,0,
OT3982,,0,22/12/2025,,6703,Aa🍀,0,
OT3983,,50,29/12/2025,1541769792,,P,0,
OT3984,,0,22/12/2025,,1008,Aa🍀,0,
OT3985,,0,22/12/2025,,4776,Kethie246,0,
OT3986,,50,29/12/2025,8414909047,,Kethie246,0,
OT3987,,0,22/12/2025,,2018,Kethie246,0,
OT3988,,0,23/12/2025,,5452,Kethie246,0,
OT3989,,0,23/12/2025,,6334,Kethie246,0,
OT3990,,0,23/12/2025,,5438,Kethie246,0,
OT3991,,0,23/12/2025,,1758,Kethie246,0,
OT3992,,0,23/12/2025,,4163,Kethie246,0,
OT3993,,0,23/12/2025,,8062,Kethie246,0,
OT3994,,0,23/12/2025,,7933,Kethie246,0,
OT3996,,0,23/12/2025,,3369,แอดกิ๊ก,0,
OT3995,,0,23/12/2025,,7182,KR,0,
OT3997,OT1461,50,30/12/2025,8570621312,,KR,0,
OT3998,OT1461,0,23/12/2025,,7197,แอดกิ๊ก,0,
OT3999,OT3179,50,30/12/2025,8142590169,,KR,0,
OT4000,,0,23/12/2025,,4621,P,0,
OT4001,,50,30/12/2025,533090557,,P,0,
OT4002,OT3953,0,23/12/2025,,5983,P,0,
OT4003,OT3077,50,30/12/2025,6060866307,,Aa🍀,0,
OT4004,OT1582,0,23/12/2025,,8522,g.,0,
OT4005,,0,23/12/2025,,3328,g.,0,
OT4006,,0,23/12/2025,,3474,Aa🍀,0,
OT346,,50,30/12/2025,5894371672,,g.,0,
OT4007,,0,23/12/2025,,9344,T,0,
OT4008,,0,23/12/2025,,3049,T,0,
OT4009,,50,30/12/2025,8555098595,,Aa🍀,0,
OT4010,,0,23/12/2025,,3543,N,0,
OT4011,OT881,0,23/12/2025,,6403,JK,0,
OT4012,,0,23/12/2025,,7645,N,0,
OT4013,,0,23/12/2025,,1988,N,0,
OT4014,OT2649,0,23/12/2025,,8773,Kethie246,0,
OT4015,,0,23/12/2025,,6699,Kethie246,0,
OT4016,,0,23/12/2025,,3863,Kethie246,0,
OT4017,OT3260,0,24/12/2025,,5629,Kethie246,0,
OT4018,,0,24/12/2025,,9571,Kethie246,0,
OT4019,OT3259,50,31/12/2025,8481168805,,N,0,
OT4020,,0,24/12/2025,,5679,g.,0,
OT4021,OT2813,50,31/12/2025,7597930800,,T,0,
OT4022,OT3064,50,31/12/2025,7527863443,,Aa🍀,0,
OT4023,OT1282,0,24/12/2025,,2044,T,0,
OT4024,OT3667,0,24/12/2025,,2007,JK,0,
OT4025,,50,31/12/2025,6377220751,,T,0,
OT4026,,50,31/12/2025,8484889557,,g.,0,
OT4027,,0,24/12/2025,,8488,g.,0,
OT4028,,50,31/12/2025,8431271809,,JK,0,
OT4030,,50,31/12/2025,8598132223,,g.,0,
OT4029,,0,24/12/2025,,9870,JK,0,
OT4031,,0,24/12/2025,,6525,N,0,
OT959,,50,31/12/2025,6885612883,,N,0,
OT4032,,0,24/12/2025,,5259,JK,0,
OT4033,,0,24/12/2025,,8392,g.,0,
OT4034,,0,24/12/2025,,9563,T,0,
OT4035,,50,31/12/2025,8061998014,,T,0,
OT4036,OT3268,0,24/12/2025,,2287,g.,0,
OT4037,,50,31/12/2025,8335907227,,Aa🍀,0,
OT4038,,0,24/12/2025,,8241,Aa🍀,0,
OT4039,,0,24/12/2025,,9496,JK,0,
OT4040,,50,31/12/2025,1552636265,,JK,0,
OT4041,,50,31/12/2025,6684166695,,g.,0,
OT4042,OT1213,0,24/12/2025,,5317,T,0,
OT4043,,50,31/12/2025,7917074991,,T,0,
OT4044,,0,24/12/2025,,2096,JK,0,
OT4045,,50,31/12/2025,6610652300,,Kethie246,0,
OT4046,,0,24/12/2025,,6877,Kethie246,0,
OT4047,OT1312,0,24/12/2025,,6364,Kethie246,0,
OT4048,OT2875,50,01/01/2026,7629001496,,Kethie246,0,
OT4049,,0,25/12/2025,,7254,Kethie246,0,
OT4050,OT2139,0,25/12/2025,,1833,N,0,
OT4051,,50,01/01/2026,8115210446,,N,0,
OT4052,,50,01/01/2026,6986957482,,g.,0,
OT4053,,50,01/01/2026,8282406407,,N,0,
OT4054,OT728,0,25/12/2025,,8115,Aa🍀,0,
OT4055,,0,25/12/2025,,2865,g.,0,
OT447,,0,25/12/2025,,1880,g.,0,
OT4056,,50,01/01/2026,8403997646,,JK,0,
OT4057,OT3387,0,25/12/2025,,3953,g.,0,
OT4058,,0,25/12/2025,,1338,T,0,
OT4059,,50,01/01/2026,8465954863,,T,0,
OT4060,OT2858,0,25/12/2025,,8882,g.,0,
OT4062,,50,01/01/2026,8595808765,,JK,0,
OT4061,OT2865,0,25/12/2025,,4276,T,0,
OT4064,OT2858,0,25/12/2025,,7654,g.,0,
OT4063,,0,25/12/2025,,8490,g.,0,
OT4067,,0,25/12/2025,,1066,N,0,
OT4069,,0,25/12/2025,,8576,Aa🍀,0,
OT4068,,0,25/12/2025,,8041,g.,0,
OT4083,OT2270,0,25/12/2025,,5209,g.,0,
OT4073,,0,25/12/2025,,9592,JK,0,
OT4070,OT3456,50,01/01/2026,8150196166,,N,0,
OT4076,,0,25/12/2025,,6230,JK,0,
OT4080,,0,25/12/2025,,4289,N,0,
OT4077,OT3443,50,01/01/2026,5995077290,,JK,0,
OT4078,OT1219,0,25/12/2025,,9872,JK,0,
OT4082,,0,25/12/2025,,3079,JK,0,
OT4065,,100,01/01/2026,,2934,T,1,Nov 2025 Campaign
OT4066,OT3371,0,25/12/2025,,8202,T,0,
OT4072,,50,01/01/2026,7379692463,,T,0,
OT4085,,0,25/12/2025,,4187,T,0,
OT4086,OT3706,0,25/12/2025,,9465,T,0,
OT4071,,0,25/12/2025,,4787,Aa🍀,0,
OT4074,,50,01/01/2026,5992506745,,Aa🍀,0,
OT4075,OT1302,50,01/01/2026,8215026845,,Aa🍀,0,
OT4079,,0,25/12/2025,,2990,Aa🍀,0,
OT4081,OT3387,0,25/12/2025,,8512,Aa🍀,0,
OT4084,,50,01/01/2026,7226776398,,Aa🍀,0,
OT4087,OT2795,50,01/01/2026,1078394670,,Aa🍀,0,
OT4088,,0,25/12/2025,,2864,N,0,
OT4089,OT305,0,25/12/2025,,5116,JK,0,
OT4091,,0,25/12/2025,,1059,g.,0,
OT4092,,50,01/01/2026,5723200319,,Kethie246,0,
OT4093,,0,25/12/2025,,3689,T,0,
OT4094,,0,26/12/2025,,5133,Kethie246,0,
OT4095,,0,26/12/2025,,7720,Kethie246,0,
OT4096,OT2628,0,26/12/2025,,8519,g.,0,
OT4097,,50,02/01/2026,1677103943,,JK,0,
OT258,,0,26/12/2025,,2811,T,0,
OT4098,OT1906,0,26/12/2025,,7925,Aa🍀,0,
OT4099,,50,02/01/2026,7744982903,,g.,0,
OT4100,,0,26/12/2025,,1542,JK,0,
OT4101,,0,26/12/2025,,1440,T,0,
OT4102,,0,26/12/2025,,5411,g.,0,
OT4103,,0,26/12/2025,,7851,g.,0,
OT4104,,0,26/12/2025,,6358,Aa🍀,0,
OT4105,,0,26/12/2025,,3750,Aa🍀,0,
OT4106,,0,26/12/2025,,7721,g.,0,
OT4107,,0,26/12/2025,,7348,Aa🍀,0,
OT4110,,0,26/12/2025,,5917,g.,0,
OT4113,,50,02/01/2026,8039146512,,g.,0,
OT4114,,0,26/12/2025,,7996,g.,0,
OT4115,OT2924,0,26/12/2025,,9855,N,0,
OT4116,OT3469,0,26/12/2025,,7489,g.,0,
OT4117,,0,26/12/2025,,2789,N,0,
OT4118,,150,09/01/2026,6236250808,,N,1,Nov 2025 Campaign
OT4119,,0,26/12/2025,,6911,N,0,
OT4120,,0,26/12/2025,,2126,JK,0,
OT4121,,0,26/12/2025,,2962,JK,0,
OT4122,OT4118,0,26/12/2025,,1117,N,0,
OT4108,,50,02/01/2026,5371869124,,T,0,
OT4109,,0,26/12/2025,,5377,T,0,
OT4111,,0,26/12/2025,,2049,T,0,
OT4112,,0,26/12/2025,,4637,T,0,
OT4123,,0,26/12/2025,,6740,Aa🍀,0,
OT4124,OT2410,50,02/01/2026,5078662346,,JK,0,
OT4125,,0,26/12/2025,,6564,N,0,
OT4126,,0,26/12/2025,,7650,Aa🍀,0,
OT4127,,0,26/12/2025,,6921,g.,0,
OT4128,,50,02/01/2026,7982055410,,JK,0,
OT4129,,50,02/01/2026,8596448252,,Aa🍀,0,
OT4130,OT1729,50,02/01/2026,8345334682,,g.,0,
OT4131,,0,26/12/2025,,3974,Aa🍀,0,
OT4132,,0,26/12/2025,,8929,JK,0,
OT4133,,0,26/12/2025,,3237,Aa🍀,0,
OT4134,,0,26/12/2025,,8825,T,0,
OT4135,,0,26/12/2025,,5327,Aa🍀,0,
OT4136,,0,26/12/2025,,1599,Aa🍀,0,
OT4137,OT2565,50,02/01/2026,7000324216,,Aa🍀,0,
OT4138,,50,02/01/2026,6107333455,,N,0,
OT255,,50,02/01/2026,8037443670,,T,0,
OT4139,OT2957,0,26/12/2025,,7507,g.,0,
OT4140,OT80,50,02/01/2026,8599490441,,Aa🍀,0,
OT4142,OT1461,0,26/12/2025,,8767,g.,0,
OT4143,,50,02/01/2026,5319739357,,Kethie246,0,
OT4144,,0,27/12/2025,,7771,Kethie246,0,
OT4145,OT1786,50,03/01/2026,8435928349,,Kethie246,0,
OT4146,OT3771,50,03/01/2026,8527152764,,Kethie246,0,
OT4147,OT2993,50,03/01/2026,8572861156,,N,0,
OT4148,,0,27/12/2025,,9634,Aa🍀,0,
OT4149,,50,03/01/2026,8556582812,,N,0,
OT4150,,50,03/01/2026,8053108718,,N,0,
OT4151,,50,03/01/2026,8163263450,,g.,0,
OT4152,,50,03/01/2026,1679713646,,g.,0,
OT4153,,50,03/01/2026,7747604162,,g.,0,
OT469,,50,03/01/2026,8249833257,,N,0,
OT4154,OT4065,0,27/12/2025,,8871,JK,0,
OT4155,,0,27/12/2025,,6130,JK,0,
OT4156,OT3371,0,27/12/2025,,5833,g.,0,
OT4157,,0,27/12/2025,,1507,Aa🍀,0,
OT4158,,0,27/12/2025,,6964,g.,0,
OT4160,,50,03/01/2026,8230068083,,JK,0,
OT4161,,0,27/12/2025,,4917,g.,0,
OT4163,OT3207,0,27/12/2025,,8468,g.,0,
OT4162,,0,27/12/2025,,9322,T,0,
OT4164,,0,27/12/2025,,4552,T,0,
